pt,symbol_idx,osf_idx,ia,iz,ctle_A,ctle_z,post_channel_raw,post_ctle,desired,bit_error,ctle_cnt,err_acc,ctle_train_done
18076,1129,12,2,0,1.33333333e+00,5.00000000e+10,1.78134089e-02,2.15983773e-02,nan,nan,119,6.95530639e+01,0
18077,1129,13,2,0,1.33333333e+00,5.00000000e+10,2.13909584e-02,2.21827149e-02,nan,nan,119,6.95530639e+01,0
18078,1129,14,2,0,1.33333333e+00,5.00000000e+10,2.64818510e-02,2.49899454e-02,nan,nan,119,6.95530639e+01,0
18079,1129,15,2,0,1.33333333e+00,5.00000000e+10,3.31987716e-02,3.02792336e-02,nan,nan,119,6.95530639e+01,0
18080,1130,0,2,0,1.33333333e+00,5.00000000e+10,4.15876543e-02,3.81704273e-02,nan,nan,119,6.95530639e+01,0
18081,1130,1,2,0,1.33333333e+00,5.00000000e+10,5.16854560e-02,4.86545026e-02,nan,nan,119,6.95530639e+01,0
18082,1130,2,2,0,1.33333333e+00,5.00000000e+10,6.34563901e-02,6.16265027e-02,nan,nan,119,6.95530639e+01,0
18083,1130,3,2,0,1.33333333e+00,5.00000000e+10,7.68222617e-02,7.69109818e-02,nan,nan,119,6.95530639e+01,0
18084,1130,4,2,0,1.33333333e+00,5.00000000e+10,9.16707390e-02,9.42782472e-02,0.00000000e+00,-9.42782472e-02,120,6.95619523e+01,0
18085,1130,5,2,0,1.33333333e+00,5.00000000e+10,1.07862362e-01,1.13460705e-01,nan,nan,120,6.95619523e+01,0
18086,1130,6,2,0,1.33333333e+00,5.00000000e+10,1.25235642e-01,1.34167592e-01,nan,nan,120,6.95619523e+01,0
18087,1130,7,2,0,1.33333333e+00,5.00000000e+10,1.43609976e-01,1.56096430e-01,nan,nan,120,6.95619523e+01,0
18088,1130,8,2,0,1.33333333e+00,5.00000000e+10,1.62786435e-01,1.78940156e-01,nan,nan,120,6.95619523e+01,0
18089,1130,9,2,0,1.33333333e+00,5.00000000e+10,1.82546862e-01,2.02389638e-01,nan,nan,120,6.95619523e+01,0
18090,1130,10,2,0,1.33333333e+00,5.00000000e+10,2.02651955e-01,2.26132111e-01,nan,nan,120,6.95619523e+01,0
18091,1130,11,2,0,1.33333333e+00,5.00000000e+10,2.22839193e-01,2.49846687e-01,nan,nan,120,6.95619523e+01,0
18092,1130,12,2,0,1.33333333e+00,5.00000000e+10,2.42821564e-01,2.73198515e-01,nan,nan,120,6.95619523e+01,0
18093,1130,13,2,0,1.33333333e+00,5.00000000e+10,2.62287940e-01,2.95833367e-01,nan,nan,120,6.95619523e+01,0
18094,1130,14,2,0,1.33333333e+00,5.00000000e+10,2.80883340e-01,3.17370864e-01,nan,nan,120,6.95619523e+01,0
18095,1130,15,2,0,1.33333333e+00,5.00000000e+10,2.98284162e-01,3.37405227e-01,nan,nan,120,6.95619523e+01,0
18096,1131,0,2,0,1.33333333e+00,5.00000000e+10,3.14108880e-01,3.55514737e-01,nan,nan,120,6.95619523e+01,0
18097,1131,1,2,0,1.33333333e+00,5.00000000e+10,3.28030342e-01,3.71271996e-01,nan,nan,120,6.95619523e+01,0
18098,1131,2,2,0,1.33333333e+00,5.00000000e+10,3.39717553e-01,3.84262334e-01,nan,nan,120,6.95619523e+01,0
18099,1131,3,2,0,1.33333333e+00,5.00000000e+10,3.48871948e-01,3.94102483e-01,nan,nan,120,6.95619523e+01,0
18100,1131,4,2,0,1.33333333e+00,5.00000000e+10,3.55242042e-01,4.00455812e-01,0.00000000e+00,-4.00455812e-01,121,6.97223172e+01,0
18101,1131,5,2,0,1.33333333e+00,5.00000000e+10,3.58636957e-01,4.03051475e-01,nan,nan,121,6.97223172e+01,0
18102,1131,6,2,0,1.33333333e+00,5.00000000e+10,3.58937587e-01,4.01704085e-01,nan,nan,121,6.97223172e+01,0
18103,1131,7,2,0,1.33333333e+00,5.00000000e+10,3.56104245e-01,3.96330749e-01,nan,nan,121,6.97223172e+01,0
18104,1131,8,2,0,1.33333333e+00,5.00000000e+10,3.50179929e-01,3.86962952e-01,nan,nan,121,6.97223172e+01,0
18105,1131,9,2,0,1.33333333e+00,5.00000000e+10,3.41288622e-01,3.73751453e-01,nan,nan,121,6.97223172e+01,0
18106,1131,10,2,0,1.33333333e+00,5.00000000e+10,3.29628513e-01,3.56963171e-01,nan,nan,121,6.97223172e+01,0
18107,1131,11,2,0,1.33333333e+00,5.00000000e+10,3.15460424e-01,3.36969828e-01,nan,nan,121,6.97223172e+01,0
18108,1131,12,2,0,1.33333333e+00,5.00000000e+10,2.99092217e-01,3.14228865e-01,nan,nan,121,6.97223172e+01,0
18109,1131,13,2,0,1.33333333e+00,5.00000000e+10,2.80860315e-01,2.89257913e-01,nan,nan,121,6.97223172e+01,0
18110,1131,14,2,0,1.33333333e+00,5.00000000e+10,2.61109808e-01,2.62604695e-01,nan,nan,121,6.97223172e+01,0
18111,1131,15,2,0,1.33333333e+00,5.00000000e+10,2.40174790e-01,2.34814778e-01,nan,nan,121,6.97223172e+01,0
18112,1132,0,2,0,1.33333333e+00,5.00000000e+10,2.18413018e-01,2.06407968e-01,nan,nan,121,6.97223172e+01,0
18113,1132,1,2,0,1.33333333e+00,5.00000000e+10,1.96038767e-01,1.77850206e-01,nan,nan,121,6.97223172e+01,0
18114,1132,2,2,0,1.33333333e+00,5.00000000e+10,1.73256943e-01,1.49511378e-01,nan,nan,121,6.97223172e+01,0
18115,1132,3,2,0,1.33333333e+00,5.00000000e+10,1.50216598e-01,1.21645772e-01,nan,nan,121,6.97223172e+01,0
18116,1132,4,2,0,1.33333333e+00,5.00000000e+10,1.27014265e-01,9.43982727e-02,1.00000000e+00,9.05601727e-01,122,7.05424316e+01,0
18117,1132,5,2,0,1.33333333e+00,5.00000000e+10,1.03703502e-01,6.78162699e-02,nan,nan,122,7.05424316e+01,0
18118,1132,6,2,0,1.33333333e+00,5.00000000e+10,8.03099309e-02,4.18683168e-02,nan,nan,122,7.05424316e+01,0
18119,1132,7,2,0,1.33333333e+00,5.00000000e+10,5.68505384e-02,1.64698431e-02,nan,nan,122,7.05424316e+01,0
18120,1132,8,2,0,1.33333333e+00,5.00000000e+10,3.33555558e-02,-8.48498085e-03,nan,nan,122,7.05424316e+01,0
18121,1132,9,2,0,1.33333333e+00,5.00000000e+10,9.89089680e-03,-3.30873288e-02,nan,nan,122,7.05424316e+01,0
18122,1132,10,2,0,1.33333333e+00,5.00000000e+10,-1.34210095e-02,-5.73767461e-02,nan,nan,122,7.05424316e+01,0
18123,1132,11,2,0,1.33333333e+00,5.00000000e+10,-3.63841494e-02,-8.13066025e-02,nan,nan,122,7.05424316e+01,0
18124,1132,12,2,0,1.33333333e+00,5.00000000e+10,-5.87175674e-02,-1.04715514e-01,nan,nan,122,7.05424316e+01,0
18125,1132,13,2,0,1.33333333e+00,5.00000000e+10,-8.00512941e-02,-1.27307956e-01,nan,nan,122,7.05424316e+01,0
18126,1132,14,2,0,1.33333333e+00,5.00000000e+10,-9.99080835e-02,-1.48643143e-01,nan,nan,122,7.05424316e+01,0
18127,1132,15,2,0,1.33333333e+00,5.00000000e+10,-1.17786016e-01,-1.68141295e-01,nan,nan,122,7.05424316e+01,0
18128,1133,0,2,0,1.33333333e+00,5.00000000e+10,-1.33160590e-01,-1.85120238e-01,nan,nan,122,7.05424316e+01,0
18129,1133,1,2,0,1.33333333e+00,5.00000000e+10,-1.45385066e-01,-1.98829564e-01,nan,nan,122,7.05424316e+01,0
18130,1133,2,2,0,1.33333333e+00,5.00000000e+10,-1.53868450e-01,-2.08469870e-01,nan,nan,122,7.05424316e+01,0
18131,1133,3,2,0,1.33333333e+00,5.00000000e+10,-1.58070553e-01,-2.13239098e-01,nan,nan,122,7.05424316e+01,0
18132,1133,4,2,0,1.33333333e+00,5.00000000e+10,-1.57541441e-01,-2.12402293e-01,0.00000000e+00,2.12402293e-01,123,7.05875464e+01,0
18133,1133,5,2,0,1.33333333e+00,5.00000000e+10,-1.51958916e-01,-2.05358536e-01,nan,nan,123,7.05875464e+01,0
18134,1133,6,2,0,1.33333333e+00,5.00000000e+10,-1.41161114e-01,-1.91700942e-01,nan,nan,123,7.05875464e+01,0
18135,1133,7,2,0,1.33333333e+00,5.00000000e+10,-1.25171581e-01,-1.71266287e-01,nan,nan,123,7.05875464e+01,0
18136,1133,8,2,0,1.33333333e+00,5.00000000e+10,-1.04214586e-01,-1.44171138e-01,nan,nan,123,7.05875464e+01,0
18137,1133,9,2,0,1.33333333e+00,5.00000000e+10,-7.87190835e-02,-1.10831817e-01,nan,nan,123,7.05875464e+01,0
18138,1133,10,2,0,1.33333333e+00,5.00000000e+10,-4.93104875e-02,-7.19661825e-02,nan,nan,123,7.05875464e+01,0
18139,1133,11,2,0,1.33333333e+00,5.00000000e+10,-1.67902814e-02,-2.85762908e-02,nan,nan,123,7.05875464e+01,0
18140,1133,12,2,0,1.33333333e+00,5.00000000e+10,1.78956536e-02,1.80877888e-02,nan,nan,123,7.05875464e+01,0
18141,1133,13,2,0,1.33333333e+00,5.00000000e+10,5.36982680e-02,6.65813459e-02,nan,nan,123,7.05875464e+01,0
18142,1133,14,2,0,1.33333333e+00,5.00000000e+10,8.94911808e-02,1.15329142e-01,nan,nan,123,7.05875464e+01,0
18143,1133,15,2,0,1.33333333e+00,5.00000000e+10,1.24192783e-01,1.62703603e-01,nan,nan,123,7.05875464e+01,0
18144,1134,0,2,0,1.33333333e+00,5.00000000e+10,1.56800196e-01,2.07124521e-01,nan,nan,123,7.05875464e+01,0
18145,1134,1,2,0,1.33333333e+00,5.00000000e+10,1.86311427e-01,2.47142593e-01,nan,nan,123,7.05875464e+01,0
18146,1134,2,2,0,1.33333333e+00,5.00000000e+10,2.11913465e-01,2.81490532e-01,nan,nan,123,7.05875464e+01,0
18147,1134,3,2,0,1.33333333e+00,5.00000000e+10,2.32975076e-01,3.09141323e-01,nan,nan,123,7.05875464e+01,0
18148,1134,4,2,0,1.33333333e+00,5.00000000e+10,2.49071935e-01,3.29369127e-01,-1.00000000e+00,-1.32936913e+00,124,7.23547687e+01,0
18149,1134,5,2,0,1.33333333e+00,5.00000000e+10,2.59999002e-01,3.41787408e-01,nan,nan,124,7.23547687e+01,0
18150,1134,6,2,0,1.33333333e+00,5.00000000e+10,2.65769455e-01,3.46362625e-01,nan,nan,124,7.23547687e+01,0
18151,1134,7,2,0,1.33333333e+00,5.00000000e+10,2.66600401e-01,3.43403933e-01,nan,nan,124,7.23547687e+01,0
18152,1134,8,2,0,1.33333333e+00,5.00000000e+10,2.62886555e-01,3.33530795e-01,nan,nan,124,7.23547687e+01,0
18153,1134,9,2,0,1.33333333e+00,5.00000000e+10,2.55163889e-01,3.17621564e-01,nan,nan,124,7.23547687e+01,0
18154,1134,10,2,0,1.33333333e+00,5.00000000e+10,2.44066006e-01,2.96747103e-01,nan,nan,124,7.23547687e+01,0
18155,1134,11,2,0,1.33333333e+00,5.00000000e+10,2.30276432e-01,2.72094314e-01,nan,nan,124,7.23547687e+01,0
18156,1134,12,2,0,1.33333333e+00,5.00000000e+10,2.14480346e-01,2.44885062e-01,nan,nan,124,7.23547687e+01,0
18157,1134,13,2,0,1.33333333e+00,5.00000000e+10,1.97319248e-01,2.16296256e-01,nan,nan,124,7.23547687e+01,0
18158,1134,14,2,0,1.33333333e+00,5.00000000e+10,1.79351804e-01,1.87386718e-01,nan,nan,124,7.23547687e+01,0
18159,1134,15,2,0,1.33333333e+00,5.00000000e+10,1.61023645e-01,1.59036005e-01,nan,nan,124,7.23547687e+01,0
18160,1135,0,2,0,1.33333333e+00,5.00000000e+10,1.42621978e-01,1.31895368e-01,nan,nan,124,7.23547687e+01,0
18161,1135,1,2,0,1.33333333e+00,5.00000000e+10,1.24345115e-01,1.06361847e-01,nan,nan,124,7.23547687e+01,0
18162,1135,2,2,0,1.33333333e+00,5.00000000e+10,1.06236305e-01,8.25832096e-02,nan,nan,124,7.23547687e+01,0
18163,1135,3,2,0,1.33333333e+00,5.00000000e+10,8.82226466e-02,6.04764765e-02,nan,nan,124,7.23547687e+01,0
18164,1135,4,2,0,1.33333333e+00,5.00000000e+10,7.01424897e-02,3.97577250e-02,1.00000000e+00,9.60242275e-01,125,7.32768339e+01,0
18165,1135,5,2,0,1.33333333e+00,5.00000000e+10,5.17807623e-02,1.99905531e-02,nan,nan,125,7.32768339e+01,0
18166,1135,6,2,0,1.33333333e+00,5.00000000e+10,3.29092605e-02,6.48375989e-04,nan,nan,125,7.32768339e+01,0
18167,1135,7,2,0,1.33333333e+00,5.00000000e+10,1.33285824e-02,-1.88152954e-02,nan,nan,125,7.32768339e+01,0
18168,1135,8,2,0,1.33333333e+00,5.00000000e+10,-7.09176183e-03,-3.88948037e-02,nan,nan,125,7.32768339e+01,0
18169,1135,9,2,0,1.33333333e+00,5.00000000e+10,-2.83784021e-02,-5.99646113e-02,nan,nan,125,7.32768339e+01,0
18170,1135,10,2,0,1.33333333e+00,5.00000000e+10,-5.04272888e-02,-8.22214611e-02,nan,nan,125,7.32768339e+01,0
18171,1135,11,2,0,1.33333333e+00,5.00000000e+10,-7.29873659e-02,-1.05641165e-01,nan,nan,125,7.32768339e+01,0
18172,1135,12,2,0,1.33333333e+00,5.00000000e+10,-9.56563284e-02,-1.29953619e-01,nan,nan,125,7.32768339e+01,0
18173,1135,13,2,0,1.33333333e+00,5.00000000e+10,-1.17889151e-01,-1.54638277e-01,nan,nan,125,7.32768339e+01,0
18174,1135,14,2,0,1.33333333e+00,5.00000000e+10,-1.39019124e-01,-1.78940798e-01,nan,nan,125,7.32768339e+01,0
18175,1135,15,2,0,1.33333333e+00,5.00000000e+10,-1.58290191e-01,-2.01910008e-01,nan,nan,125,7.32768339e+01,0
18176,1136,0,2,0,1.33333333e+00,5.00000000e+10,-1.74898525e-01,-2.22452802e-01,nan,nan,125,7.32768339e+01,0
18177,1136,1,2,0,1.33333333e+00,5.00000000e+10,-1.88040564e-01,-2.39403257e-01,nan,nan,125,7.32768339e+01,0
18178,1136,2,2,0,1.33333333e+00,5.00000000e+10,-1.96964233e-01,-2.51601134e-01,nan,nan,125,7.32768339e+01,0
18179,1136,3,2,0,1.33333333e+00,5.00000000e+10,-2.01019768e-01,-2.57974230e-01,nan,nan,125,7.32768339e+01,0
18180,1136,4,2,0,1.33333333e+00,5.00000000e+10,-1.99706581e-01,-2.57618649e-01,0.00000000e+00,2.57618649e-01,126,7.33432012e+01,0
18181,1136,5,2,0,1.33333333e+00,5.00000000e+10,-1.92712792e-01,-2.49871217e-01,nan,nan,126,7.33432012e+01,0
18182,1136,6,2,0,1.33333333e+00,5.00000000e+10,-1.79944585e-01,-2.34368703e-01,nan,nan,126,7.33432012e+01,0
18183,1136,7,2,0,1.33333333e+00,5.00000000e+10,-1.61543164e-01,-2.11089441e-01,nan,nan,126,7.33432012e+01,0
18184,1136,8,2,0,1.33333333e+00,5.00000000e+10,-1.37887981e-01,-1.80374157e-01,nan,nan,126,7.33432012e+01,0
18185,1136,9,2,0,1.33333333e+00,5.00000000e+10,-1.09585819e-01,-1.42924211e-01,nan,nan,126,7.33432012e+01,0
18186,1136,10,2,0,1.33333333e+00,5.00000000e+10,-7.74462484e-02,-9.97770725e-02,nan,nan,126,7.33432012e+01,0
18187,1136,11,2,0,1.33333333e+00,5.00000000e+10,-4.24449660e-02,-5.22603990e-02,nan,nan,126,7.33432012e+01,0
18188,1136,12,2,0,1.33333333e+00,5.00000000e+10,-5.67727631e-03,-1.92758215e-03,nan,nan,126,7.33432012e+01,0
18189,1136,13,2,0,1.33333333e+00,5.00000000e+10,3.16953201e-02,4.95210997e-02,nan,nan,126,7.33432012e+01,0
18190,1136,14,2,0,1.33333333e+00,5.00000000e+10,6.85470697e-02,1.00333579e-01,nan,nan,126,7.33432012e+01,0
18191,1136,15,2,0,1.33333333e+00,5.00000000e+10,1.03705525e-01,1.48796720e-01,nan,nan,126,7.33432012e+01,0
18192,1137,0,2,0,1.33333333e+00,5.00000000e+10,1.36174264e-01,1.93312249e-01,nan,nan,126,7.33432012e+01,0
18193,1137,1,2,0,1.33333333e+00,5.00000000e+10,1.65053611e-01,2.32476752e-01,nan,nan,126,7.33432012e+01,0
18194,1137,2,2,0,1.33333333e+00,5.00000000e+10,1.89648770e-01,2.65151596e-01,nan,nan,126,7.33432012e+01,0
18195,1137,3,2,0,1.33333333e+00,5.00000000e+10,2.09472923e-01,2.90515335e-01,nan,nan,126,7.33432012e+01,0
18196,1137,4,2,0,1.33333333e+00,5.00000000e+10,2.24258992e-01,3.08099529e-01,-1.00000000e+00,-1.30809953e+00,127,7.50543256e+01,0
18197,1137,5,2,0,1.33333333e+00,5.00000000e+10,2.33957967e-01,3.17798458e-01,nan,nan,127,7.50543256e+01,0
18198,1137,6,2,0,1.33333333e+00,5.00000000e+10,2.38724348e-01,3.19854792e-01,nan,nan,127,7.50543256e+01,0
18199,1137,7,2,0,1.33333333e+00,5.00000000e+10,2.38890099e-01,3.14824079e-01,nan,nan,127,7.50543256e+01,0
18200,1137,8,2,0,1.33333333e+00,5.00000000e+10,2.34929267e-01,3.03521593e-01,nan,nan,127,7.50543256e+01,0
18201,1137,9,2,0,1.33333333e+00,5.00000000e+10,2.27416015e-01,2.86955808e-01,nan,nan,127,7.50543256e+01,0
18202,1137,10,2,0,1.33333333e+00,5.00000000e+10,2.16979179e-01,2.66253330e-01,nan,nan,127,7.50543256e+01,0
18203,1137,11,2,0,1.33333333e+00,5.00000000e+10,2.04256619e-01,2.42580552e-01,nan,nan,127,7.50543256e+01,0
18204,1137,12,2,0,1.33333333e+00,5.00000000e+10,1.89852555e-01,2.17067373e-01,nan,nan,127,7.50543256e+01,0
18205,1137,13,2,0,1.33333333e+00,5.00000000e+10,1.74300763e-01,1.90738121e-01,nan,nan,127,7.50543256e+01,0
18206,1137,14,2,0,1.33333333e+00,5.00000000e+10,1.58036019e-01,1.64454185e-01,nan,nan,127,7.50543256e+01,0
18207,1137,15,2,0,1.33333333e+00,5.00000000e+10,1.41375477e-01,1.38871969e-01,nan,nan,127,7.50543256e+01,0
18208,1138,0,2,0,1.33333333e+00,5.00000000e+10,1.24510936e-01,1.14418580e-01,nan,nan,127,7.50543256e+01,0
18209,1138,1,2,0,1.33333333e+00,5.00000000e+10,1.07512085e-01,9.12863514e-02,nan,nan,127,7.50543256e+01,0
18210,1138,2,2,0,1.33333333e+00,5.00000000e+10,9.03400384e-02,6.94458933e-02,nan,nan,127,7.50543256e+01,0
18211,1138,3,2,0,1.33333333e+00,5.00000000e+10,7.28696817e-02,4.86760269e-02,nan,nan,127,7.50543256e+01,0
18212,1138,4,2,0,1.33333333e+00,5.00000000e+10,5.49187770e-02,2.86077534e-02,1.00000000e+00,9.71392247e-01,128,7.59979285e+01,0
18213,1138,5,2,0,1.33333333e+00,5.00000000e+10,3.62812720e-02,8.77844218e-03,nan,nan,128,7.59979285e+01,0
18214,1138,6,2,0,1.33333333e+00,5.00000000e+10,1.67620294e-02,-1.13082455e-02,nan,nan,128,7.59979285e+01,0
18215,1138,7,2,0,1.33333333e+00,5.00000000e+10,-3.78986980e-03,-3.21215084e-02,nan,nan,128,7.59979285e+01,0
18216,1138,8,2,0,1.33333333e+00,5.00000000e+10,-2.54519218e-02,-5.40464089e-02,nan,nan,128,7.59979285e+01,0
18217,1138,9,2,0,1.33333333e+00,5.00000000e+10,-4.82054069e-02,-7.73351144e-02,nan,nan,128,7.59979285e+01,0
18218,1138,10,2,0,1.33333333e+00,5.00000000e+10,-7.19207840e-02,-1.02070055e-01,nan,nan,128,7.59979285e+01,0
18219,1138,11,2,0,1.33333333e+00,5.00000000e+10,-9.63523951e-02,-1.28141705e-01,nan,nan,128,7.59979285e+01,0
18220,1138,12,2,0,1.33333333e+00,5.00000000e+10,-1.21142866e-01,-1.55242543e-01,nan,nan,128,7.59979285e+01,0
18221,1138,13,2,0,1.33333333e+00,5.00000000e+10,-1.45836840e-01,-1.82877476e-01,nan,nan,128,7.59979285e+01,0
18222,1138,14,2,0,1.33333333e+00,5.00000000e+10,-1.69902969e-01,-2.10389775e-01,nan,nan,128,7.59979285e+01,0
18223,1138,15,2,0,1.33333333e+00,5.00000000e+10,-1.92762460e-01,-2.37000384e-01,nan,nan,128,7.59979285e+01,0
18224,1139,0,2,0,1.33333333e+00,5.00000000e+10,-2.13874373e-01,-2.61865585e-01,nan,nan,128,7.59979285e+01,0
18225,1139,1,2,0,1.33333333e+00,5.00000000e+10,-2.32617459e-01,-2.84133252e-01,nan,nan,128,7.59979285e+01,0
18226,1139,2,2,0,1.33333333e+00,5.00000000e+10,-2.48467616e-01,-3.02981164e-01,nan,nan,128,7.59979285e+01,0
18227,1139,3,2,0,1.33333333e+00,5.00000000e+10,-2.60985620e-01,-3.17667539e-01,nan,nan,128,7.59979285e+01,0
18228,1139,4,2,0,1.33333333e+00,5.00000000e+10,-2.69842803e-01,-3.27591114e-01,0.00000000e+00,3.27591114e-01,129,7.61052445e+01,0
18229,1139,5,2,0,1.33333333e+00,5.00000000e+10,-2.74839318e-01,-3.32336366e-01,nan,nan,129,7.61052445e+01,0
18230,1139,6,2,0,1.33333333e+00,5.00000000e+10,-2.75913691e-01,-3.31702232e-01,nan,nan,129,7.61052445e+01,0
18231,1139,7,2,0,1.33333333e+00,5.00000000e+10,-2.73143046e-01,-3.25713895e-01,nan,nan,129,7.61052445e+01,0
18232,1139,8,2,0,1.33333333e+00,5.00000000e+10,-2.66734074e-01,-3.14618069e-01,nan,nan,129,7.61052445e+01,0
18233,1139,9,2,0,1.33333333e+00,5.00000000e+10,-2.57005568e-01,-2.98862887e-01,nan,nan,129,7.61052445e+01,0
18234,1139,10,2,0,1.33333333e+00,5.00000000e+10,-2.44363953e-01,-2.79064361e-01,nan,nan,129,7.61052445e+01,0
18235,1139,11,2,0,1.33333333e+00,5.00000000e+10,-2.29273770e-01,-2.55962079e-01,nan,nan,129,7.61052445e+01,0
18236,1139,12,2,0,1.33333333e+00,5.00000000e+10,-2.12225472e-01,-2.30367621e-01,nan,nan,129,7.61052445e+01,0
18237,1139,13,2,0,1.33333333e+00,5.00000000e+10,-1.93703049e-01,-2.03109596e-01,nan,nan,129,7.61052445e+01,0
18238,1139,14,2,0,1.33333333e+00,5.00000000e+10,-1.74154017e-01,-1.74979548e-01,nan,nan,129,7.61052445e+01,0
18239,1139,15,2,0,1.33333333e+00,5.00000000e+10,-1.53964097e-01,-1.46682846e-01,nan,nan,129,7.61052445e+01,0
18240,1140,0,2,0,1.33333333e+00,5.00000000e+10,-1.33438537e-01,-1.18798322e-01,nan,nan,129,7.61052445e+01,0
18241,1140,1,2,0,1.33333333e+00,5.00000000e+10,-1.12791490e-01,-9.17497329e-02,nan,nan,129,7.61052445e+01,0
18242,1140,2,2,0,1.33333333e+00,5.00000000e+10,-9.21442325e-02,-6.57911844e-02,nan,nan,129,7.61052445e+01,0
18243,1140,3,2,0,1.33333333e+00,5.00000000e+10,-7.15322883e-02,-4.10075627e-02,nan,nan,129,7.61052445e+01,0
18244,1140,4,2,0,1.33333333e+00,5.00000000e+10,-5.09208243e-02,-1.73298331e-02,-1.00000000e+00,-9.82670167e-01,130,7.70708851e+01,0
18245,1140,5,2,0,1.33333333e+00,5.00000000e+10,-3.02270095e-02,5.43610779e-03,nan,nan,130,7.70708851e+01,0
18246,1140,6,2,0,1.33333333e+00,5.00000000e+10,-9.34746081e-03,2.75694237e-02,nan,nan,130,7.70708851e+01,0
18247,1140,7,2,0,1.33333333e+00,5.00000000e+10,1.18115332e-02,4.93864694e-02,nan,nan,130,7.70708851e+01,0
18248,1140,8,2,0,1.33333333e+00,5.00000000e+10,3.33035766e-02,7.11890060e-02,nan,nan,130,7.70708851e+01,0
18249,1140,9,2,0,1.33333333e+00,5.00000000e+10,5.51141493e-02,9.32128041e-02,nan,nan,130,7.70708851e+01,0
18250,1140,10,2,0,1.33333333e+00,5.00000000e+10,7.71375048e-02,1.15580962e-01,nan,nan,130,7.70708851e+01,0
18251,1140,11,2,0,1.33333333e+00,5.00000000e+10,9.91606519e-02,1.38265966e-01,nan,nan,130,7.70708851e+01,0
18252,1140,12,2,0,1.33333333e+00,5.00000000e+10,1.20856096e-01,1.61063921e-01,nan,nan,130,7.70708851e+01,0
18253,1140,13,2,0,1.33333333e+00,5.00000000e+10,1.41784392e-01,1.83583478e-01,nan,nan,130,7.70708851e+01,0
18254,1140,14,2,0,1.33333333e+00,5.00000000e+10,1.61384317e-01,2.05247469e-01,nan,nan,130,7.70708851e+01,0
18255,1140,15,2,0,1.33333333e+00,5.00000000e+10,1.79064922e-01,2.25314942e-01,nan,nan,130,7.70708851e+01,0
18256,1141,0,2,0,1.33333333e+00,5.00000000e+10,1.94191017e-01,2.42930977e-01,nan,nan,130,7.70708851e+01,0
18257,1141,1,2,0,1.33333333e+00,5.00000000e+10,2.06068949e-01,2.57177883e-01,nan,nan,130,7.70708851e+01,0
18258,1141,2,2,0,1.33333333e+00,5.00000000e+10,2.14060500e-01,2.67119975e-01,nan,nan,130,7.70708851e+01,0
18259,1141,3,2,0,1.33333333e+00,5.00000000e+10,2.17605235e-01,2.71865457e-01,nan,nan,130,7.70708851e+01,0
18260,1141,4,2,0,1.33333333e+00,5.00000000e+10,2.16263366e-01,2.70640099e-01,0.00000000e+00,-2.70640099e-01,131,7.71441312e+01,0
18261,1141,5,2,0,1.33333333e+00,5.00000000e+10,2.09754381e-01,2.62856340e-01,nan,nan,131,7.71441312e+01,0
18262,1141,6,2,0,1.33333333e+00,5.00000000e+10,1.97988712e-01,2.48173006e-01,nan,nan,131,7.71441312e+01,0
18263,1141,7,2,0,1.33333333e+00,5.00000000e+10,1.81090038e-01,2.26541786e-01,nan,nan,131,7.71441312e+01,0
18264,1141,8,2,0,1.33333333e+00,5.00000000e+10,1.59406416e-01,1.98237363e-01,nan,nan,131,7.71441312e+01,0
18265,1141,9,2,0,1.33333333e+00,5.00000000e+10,1.33509095e-01,1.63869026e-01,nan,nan,131,7.71441312e+01,0
18266,1141,10,2,0,1.33333333e+00,5.00000000e+10,1.04178641e-01,1.24372528e-01,nan,nan,131,7.71441312e+01,0
18267,1141,11,2,0,1.33333333e+00,5.00000000e+10,7.23787705e-02,8.09821428e-02,nan,nan,131,7.71441312e+01,0
18268,1141,12,2,0,1.33333333e+00,5.00000000e+10,3.92190718e-02,3.51840287e-02,nan,nan,131,7.71441312e+01,0
18269,1141,13,2,0,1.33333333e+00,5.00000000e+10,5.90849182e-03,-1.13467828e-02,nan,nan,131,7.71441312e+01,0
18270,1141,14,2,0,1.33333333e+00,5.00000000e+10,-2.63205018e-02,-5.68259230e-02,nan,nan,131,7.71441312e+01,0
18271,1141,15,2,0,1.33333333e+00,5.00000000e+10,-5.61995573e-02,-9.94441011e-02,nan,nan,131,7.71441312e+01,0
18272,1142,0,2,0,1.33333333e+00,5.00000000e+10,-8.25804313e-02,-1.37451423e-01,nan,nan,131,7.71441312e+01,0
18273,1142,1,2,0,1.33333333e+00,5.00000000e+10,-1.04389803e-01,-1.69244899e-01,nan,nan,131,7.71441312e+01,0
18274,1142,2,2,0,1.33333333e+00,5.00000000e+10,-1.20751435e-01,-1.93446587e-01,nan,nan,131,7.71441312e+01,0
18275,1142,3,2,0,1.33333333e+00,5.00000000e+10,-1.31007066e-01,-2.08974776e-01,nan,nan,131,7.71441312e+01,0
18276,1142,4,2,0,1.33333333e+00,5.00000000e+10,-1.34748798e-01,-2.15106516e-01,1.00000000e+00,1.21510652e+00,132,7.86206150e+01,0
18277,1142,5,2,0,1.33333333e+00,5.00000000e+10,-1.31839554e-01,-2.11519219e-01,nan,nan,132,7.86206150e+01,0
